country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_O,“She will purchase land and other family members will support her in her decision”,family supports her,Quote,E.36,,Opposes restrictive decision-making norm by backing her choice.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“He will buy the motorbike without consulting anyone”,buy without consulting,Quote,E.37,,Confirms greater unilateral decision-making for men.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“He may need to consult his wife and parents”,consult wife and parents,Quote,E.37,,Nuances male autonomy by acknowledging consultation may occur.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_AST,NRM_AST_C,“It is his money given to him by his father and therefore he has the right to do whatever he wants with it”,his money his right,Quote,E.37,,Confirms stronger male rights over inherited assets.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,"“Yes, she can”",she can go,Quote,E.38,,Opposes strong mobility restriction by affirming women can go alone to market.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“Many women in our village go to the local market to sell and purchase”,many women go,Quote,E.38,,Women’s market mobility is normalized.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It is a crowded place and so very safe for women”,crowded and safe,Quote,E.38,,Safety of local market reduces mobility barriers.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“Young girls go with their friends”,go with friends,Quote,E.38,,Nuances freedom by showing accompaniment is common.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“Sometimes they go in groups”,go in groups,Quote,E.38,,Group movement suggests partial but socially shaped mobility.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“It depends upon her family’s thinking”,depends on family,Quote,E.39,,Married women’s mobility is shaped by family norms.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“Her husband may go with her”,husband may go,Quote,E.39,,Suggests accompaniment continues after marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“Many women go to the market and they are comfortable going”,comfortable going,Quote,E.39,,Opposes strong restriction for married women’s market mobility.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It is safe for her to go after marriage too”,safe after marriage,Quote,E.39,,Safety and acceptability extend after marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_N,“Newly married don’t go; but they start going after sometime”,newly married don’t go,Quote,E.39,,Nuances mobility by timing it within marriage stages.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It is easy for women to sell in the local market”,easy to sell,Quote,E.40,,Opposes restriction on women’s petty marketing.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_N,“All poor and trial women sell in the local market since they all need to support their families”,women support families,Quote,E.40,,Indicates women’s selling is common and tied to family survival.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It is common to find women in the local market”,common women sellers,Quote,E.40,,Public market presence by women is normalized.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“All women move freely in our village”,all women move freely,Quote,E.41,,Strong opposition to mobility restriction norm.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“If a woman wants to go to the temple to worship then she can easily go alone”,temple alone,Quote,E.41,,Women’s independent movement for worship is accepted.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“Even rich women move around freely”,rich women free,Quote,E.41,,Suggests mobility freedom across class categories.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“Newly married women also move around freely”,newly married free,Quote,E.41,,Opposes the idea that marriage sharply constrains mobility.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“women can move around freely and minus any safety concerns”,no safety concerns,Quote,E.41,,Strongly opposes mobility restriction and safety fear.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_SML,“Some men from our village have migrated in search of better jobs”,migrated for better jobs,Quote,E.42,,Migration reflects local opportunity gaps but also some mobility options.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“if they don’t find a job before their money runs out then they will have to return to the village”,money runs out,Quote,E.42,,Job search is precarious and often unsuccessful.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_SML,“It is easy to get a job but not easy to get a good one”,not a good job,Quote,E.42,,Shows mismatch between any employment and desired employment.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“It may be difficult to find an accommodation”,accommodation,Quote,E.42,,Practical migration barriers widen the gap to better work.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_SML,“It is better to migrate to a place where we know someone who can help us get a job”,need contacts,Quote,E.42,,Social networks partially reduce job-search barriers.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“Some people may remark that he is a worthless fellow and may mock him”,worthless fellow,Quote,E.43,,Return without success carries stigma and ridicule.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“Some will make fun of him if he comes back empty handed”,empty-handed mockery,Quote,E.43,,Failed migrants lose status.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_TRAD,“He will do agriculture if he has land here”,return to agriculture,Quote,E.43,,Agriculture remains fallback livelihood if land is available.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_BUSS,“If he has come back with money then he can set up a shop here”,set up a shop,Quote,E.43,,Clear business aspiration/opportunity following migration success.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_NO,“Boys get married at 25 and girls at 20”,boys 25 girls 20,Quote,E.44,,Gender-differentiated marriage ages reflect unequal expectations.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“Parents take such decisions but they always consult their children”,parents decide marriage,Quote,E.45,,"Marriage decisions remain parent-led, though children are consulted.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“all marriages are arranged by parents in consultation with their children”,arranged marriages,Quote,E.45,,Confirms arranged marriage norm with limited youth agency.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“Parents also consult relatives when making marriage decisions”,relatives consulted,Quote,E.45,,"Marriage decisions are socially collective, not individual.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“They consult anyone who will have information about the prospective bride/groom”,information on bride/groom,Quote,E.45,,"Marriage decision-making relies on social information networks, not just couple preference.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“love marriage should also be accepted”,accept love marriage,Quote,E.46,,Supports greater individual choice and equality in marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_O,“What is the harm if I choose my own wife?”,choose my own wife,Quote,E.46,,Opposes restrictive arranged-marriage norm by asserting men’s right to choose.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“If both the girl and the boy are good and love each other then parents should give consent”,consent to love marriage,Quote,E.46,,"Supports mutual choice with parental approval, reflecting more egalitarian ideal.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DIV,NRM_DIV_C,“Women usually have their first child within a year of marriage”,child within a year,Quote,E.47,,Indicates normative expectation of early childbearing after marriage.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,"“Yes, 21 is the right age”",21 right age,Quote,E.48,,Supports a socially approved age norm for motherhood.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“They should have their first child at 25”,first child at 25,Quote,E.48,,Alternative preferred age reflects support for delayed motherhood.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“They should enjoy married life for some time before taking on the responsibility of children”,enjoy married life first,Quote,E.48,,Delaying first child is justified in terms of couple well-being.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“Women should have their first child at 25”,best age 25,Quote,E.49,,Preferred later age is framed as better for women.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“They will be better prepared physically and mentally”,physically mentally prepared,Quote,E.49,,Supports delayed first birth for women’s readiness.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_EQ,NRM_EQ_YS,“They will also be well settled in their married life by then”,well settled,Quote,E.49,,Later first birth is linked to marital stability.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,"“No, women don’t decide on these things”",women don’t decide,Quote,E.50,,Direct statement denying women’s reproductive decision-making authority.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_STIG,NRM_STIG_C,“They feel shy in giving their opinion on such matters”,shy to give opinion,Quote,E.50,,Shame/inhibition limits women’s expression of preferences.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_C,“Usually husband’s parents pressure them to have children”,pressure from in-laws,Quote,E.50,,"Reproductive pressure comes from husband’s family, confirming low agency.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“If both husband and wife are educated then they will discuss this matter”,educated couples discuss,Quote,E.50,,Nuances the norm by linking education to greater joint decision-making.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“Else they will just let nature take its course”,nature take course,Quote,E.50,,Suggests lack of deliberate planning rather than explicit decision by women.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_DEC,NRM_DEC_N,“They can use modern methods of family planning”,family planning,Quote,E.50,,"Indicates some scope for planned fertility, though not clearly female-led.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“There should be college within 5 kilometers of the village”,nearby college,Quote,E.51,,Strong aspiration for local higher education access.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“It should be within the village so that girls can also attend college”,girls attend college,Quote,E.51,,Suggests local access can overcome girls’ mobility constraints.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_COL,“We need a job training center”,job training center,Quote,E.51,,Community aspiration for employability infrastructure.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_UNSP,“Youth should be provided training and opportunities to become self sufficient”,self sufficient,Quote,E.51,,Broad aspiration for youth economic independence.,ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,NRM_MOB,NRM_MOB_O,“We need bus service in our village”,bus service,Quote,E.51,,"Better transport is proposed to ease access, including for education/work.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,ASP,ASP_BUSS,“We need a computer training center here”,computer center,Quote,E.51,,"Could support both jobs and local enterprise, especially service-based businesses.",ENU_3,0.95
IN,IN7,GENNOVATE_IN7.xlsx,FG_E_Aspirations of Youth,IN7E_M,male,GAP,GAP_WID,“We should not have to pay a bribe to get a government job”,bribe for government job,Quote,E.51,,Corruption is a structural barrier preventing attainment of valued jobs.,ENU_3,0.95
