country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
ET,ET16,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_N,There is no pressure if they have some money but if not people will never respect them. ,if they have some money,quote,E.43,,,ENU_2,0.95
ET,ET17,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,"no one respect girls in any case, even family members will tell her to find her own ways ",,quote,E.43,,,ENU_2,0.95
ET,ET18,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,She will have to find a way to survive unless she gets married. ,,quote,E.43,,,ENU_2,0.95
ET,ET19,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,parents prefers to send her off as soon as possible because they need the “gebera” ,parents prefers to send her off ,quote,E.44, “gebera” is dowry,,ENU_2,0.95
ET,ET20,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,"if she is at school, they fear the dowry would be less as she may no longer be virgin",fear the dowry would be less,quote,E.44,"""they"" referring to the parents",,ENU_2,0.95
ET,ET21,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,the family arranges for the girl. ,the family arranges for the girl,quote,E.45,,,ENU_2,0.95
ET,ET22,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,Usually it ends between the parents and they will decide everything for the girls. ,he parents and they will decide everything for the girls. ,quote,E.45,,,ENU_2,0.95
ET,ET23,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_N,"The boy and the girl can also agree to marry. When this happens, they start living in another village or in the town until the family is informed and have forgiven them. ",they start living in another village or in the town until the family is informed and have forgiven them.,quote,E.45,,,ENU_2,0.95
ET,ET24,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,"This time, He has to send to her family and his own family elders who begs for forgiveness and they will come back in the village. ",his own family elders who begs for forgiveness and they will come back in the village. ,quote,E.45,,,ENU_2,0.95
ET,ET25,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,there are instances where a girl is given in an exchange. When her brother gets married the family of the girl he married can ask his sister for their son. ,given in an exchange. ,quote,E.45,,,ENU_2,0.95
ET,ET26,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,he would inform the wife that he is going to bring another wife. Normally she has to agree if he asks her,he would inform the wife that he is going to bring another wife. Normally she has to agree if he asks her,quote,E.45,,,ENU_2,0.95
ET,ET27,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_EQ,NRM_EQ_YS,"Almost all said equally, based on consensus between the marrying couples. based on consensus between the marrying couples",,quote,E.46,,,ENU_2,0.95
ET,ET28,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,"it is not a good time, she is so small, she may not be able to recover from the birth because she loses blood. She will not also be able to take care of the child properly. ","it is not a good time, she is so small, ",quote,E.45,,,ENU_2,0.95
ET,ET29,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,it is giving birth to lots of children that is killing our mothers. ,giving birth to lots of children,quote,E.45,,,ENU_2,0.95
ET,ET30,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,never. She will never try to do that especially if she is newly married,never try to do that,quote,E.50,,,ENU_2,0.95
ET,ET31,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,She will be considered unable to have a child and will cost her the marriage. ,considered unable to have a child and will cost her the marriage,quote,E.50,,,ENU_2,0.95
ET,ET32,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,"immediately she stops getting more children, the man is going to marry another women because she is no longer giving him children. ",he man is going to marry another women ,quote,E.50,,,ENU_2,0.95
ET,ET33,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_DEC,NRM_DEC_C,only if her husband agrees. ,only if her husband agrees.,quote,E.50,,,ENU_2,0.95
ET,ET34,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_STIG,NRM_STIG_C,"let alone postponing her time to give birth, if she is only giving girls he will continue to marry another woman until he gets plenty of boys. ",if she is only giving girls he will continue to marry another woman ,quote,E.50,,,ENU_2,0.95
ET,ET35,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_EQ,NRM_EQ_YS,I would like to see all this injustice removed from our lives. , see all this injustice removed,quote,E.50,,,ENU_2,0.95
ET,ET36,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_EQ,NRM_EQ_YS,I would like to see job opportunities created for both boys and girls ,job opportunities created for both boys and girls ,quote,E.50,,,ENU_2,0.95
ET,ET37,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_EQ,NRM_EQ_YS,"I would like to see boys respecting women and living in harmony with one wife, ","boys respecting women and living in harmony with one wife,",quote,E.50,,,ENU_2,0.95
ET,ET38,GENNOVATE_ET1.xlsx,FG_E_Aspirations of Youth,ET1E_F,female,NRM_EQ,NRM_EQ_YS,having less children and working together and changing their lives. ,having less children and working together ,quote,E.50,,,ENU_2,0.95
