country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,We are not weak by any means,not weak,Quote,E.31,,Directly opposes stereotypes of women as weak or inferior.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_O,They will decide together and David will mostly let Diana decide,let Diana decide,Quote,E.32,,This strongly supports women’s participation and influence in household decisions.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_O,They are sharing responsibilities and managing their house together and so they will discuss between themselves before taking any decision,sharing responsibilities,Quote,E.32,,This clearly opposes restrictive female decision-making by depicting a collaborative couple.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DIV,NRM_DIV_N,If David is busy then Diana will go,Diana will go,Quote,E.33,,"This suggests women may sell produce under some conditions, so I coded labor division as nuanced.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DIV,NRM_DIV_C,David is more likely to go,David more likely,Quote,E.33,,"Men are still more likely to handle market selling, confirming gendered labor roles.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_INF,NRM_INF_O,Yes they will implement the change,implement change,Quote,E.34,,This supports acceptance of new farming ideas that came through a woman’s network.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_INF,NRM_INF_O,It is not bad to take risks and experiment,risks and experiment,Quote,E.34,,Positive statement about innovation and experimentation.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_INF,NRM_INF_O,There doesn’t seem to be much risk in this since her sister has already tried it out successfully,sister tried successfully,Quote,E.34,,This validates women’s innovation knowledge through successful example.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_INF,NRM_INF_C,But he may say that her sister’s success doesn’t necessarily imply that they will succeed too,may not agree,Quote,E.34,,"This shows possible dismissal of women-linked knowledge, so I coded it as constrained information influence.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_AST,NRM_AST_C,If the woman is wise and intelligent then she may just be able to persuade him to buy the machine,persuade him,Quote,E.36,,This implies she does not have full independent control over inherited money and must persuade her husband.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_AST,NRM_AST_O,Women will fight tooth and nail since it is her father’s money,her father’s money,Quote,E.36,,"This explicitly asserts a woman’s right over inherited money, opposing asset restriction.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,But it is not easy for a woman to defy her husband,not easy defy,Quote,E.36,,This confirms restricted female agency in practice.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_N,It will depend upon their mutual understanding as also their financial condition,mutual understanding,Quote,E.36,,This nuances the restriction by allowing some variation based on couple relations and resources.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,But whatever be it men always do what they want,men always do what they want,Quote,E.36,,Strong confirmation of male decision dominance.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_AST,NRM_AST_C,It will be a cake walk for him; first he is a man and second the money is his father’s; he doesn’t need anybody’s permission,cake walk for him,Quote,E.37,,This directly confirms men’s much easier control over inherited assets.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,He will buy motorcycle irrespective of whether his wife agrees or not,irrespective wife agrees,Quote,E.37,,This confirms men’s unilateral decision-making power.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,It is always easy for men since they take most decisions anyway,men take most decisions,Quote,E.37,,Direct confirmation of general male authority.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,No young women cannot move around freely,cannot move freely,Quote,E.38,,Direct statement of restricted mobility.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,We cannot go alone to the market,cannot go alone market,Quote,E.38,,Direct statement of restricted movement to public market spaces.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,Our safety is always a big concern,safety concern,Quote,E.38,,Safety is explicitly identified as a mobility barrier.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_C,Tongues start wagging if a young girl is seen roaming around alone,tongues start wagging,Quote,E.38,,This is direct social stigma around girls moving alone.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_C,"Yes, people think she is looking for some fun",looking for some fun,Quote,E.38,,This is a sexualized stigma used to police girls’ movement.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,Even married women don’t roam around freely,married women don’t roam,Quote,E.39,,Shows mobility restriction persists after marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,Her in laws and husband will not allow her to roam around alone,in-laws husband not allow,Quote,E.39,,Mobility is controlled by husband and in-laws.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,Young married women face the same restrictions as us,same restrictions,Quote,E.39,,Indicates marriage does not remove restrictions for many women.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_N,No that’s not true; young married women roam around freely with their husbands who take care of them,with husbands,Quote,E.39,,"This nuances the mobility norm: married women may move, but with husbands.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_N,But not all young married women go out alone,not all go alone,Quote,E.39,,"Again a nuanced statement: some freedom exists, but not universally.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_N,Young married women have more freedom than us,more freedom than us,Quote,E.39,,"This indicates relative improvement after marriage, but not full freedom.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,Very hard,very hard,Quote,E.40,,The group’s overall assessment is that it is very hard for women to sell in the local market.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,She cannot go alone,cannot go alone,Quote,E.40,,Direct restriction on women’s movement to market.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_C,She might get robbed,get robbed,Quote,E.40,,Fear of crime contributes to women’s constrained public mobility.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_INF,NRM_INF_C,She will not know how to bargain and will generally find it tough since marketplace is dominated by men,not know bargain,Quote,E.40,,This directly frames women as lacking market knowledge.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_N,She may not be able to deal with so many new people in the market,new people market,Quote,E.40,,"This suggests discomfort with public mixed-gender market space; somewhat indirect, so nuanced.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,We have already said that it is not easy for us to move around freely for safety reasons,not easy move freely,Quote,E.41,,Direct summary statement of restricted mobility.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,This is a small village and young boys go out frequently for work and have learnt wayward ways and so our parents are always very wary for us,parents wary,Quote,E.41,,Parents’ concern about boys’ behavior is used to justify limiting girls’ movement.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_N,Sometimes we go with our mothers and aunts or brothers,go with mothers aunts brothers,Quote,E.41,,This is a nuanced mobility norm: movement is possible with accompaniment.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_C,What is the point in going if boys will embarrass us by passing lewd comments at us,lewd comments,Quote,E.41,,Strong statement of harassment as a stigma-based mobility barrier.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_C,It is very difficult for a young woman to think of migrating before marriage,difficult migrate before marriage,Quote,E.42,,Direct statement that pre-marital migration is highly restricted.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,Our parents will not allow us to go anywhere till we get married,parents will not allow anywhere,Quote,E.42,,Strong family control over girls’ movement and work migration.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_MOB,NRM_MOB_N,We can go with our husbands post marriage,with husbands post marriage,Quote,E.42,,Mobility is allowed only conditionally after marriage and with husbands.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,GAP,GAP_WID,No girl has migrated ever from our village,no girl migrated,Quote,E.42,,This indicates an extreme mobility and opportunity constraint for girls.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,GAP,GAP_NON,No young girl has ever migrated,no young girl migrated,Quote,E.43,,This is descriptive rather than evaluative; it confirms no migration rather than a separate aspiration statement.,ENU_3,0.75
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_NO,Girls get married at 16 and boys at 18,girls 16 boys 18,Quote,E.44,,Different ages at marriage reflect unequal expectations by gender.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,Parents take marriage decisions,parents take marriage decisions,Quote,E.44,,Clear statement of restricted youth agency in marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_STIG,NRM_STIG_C,Love marriages are taboo,love marriages taboo,Quote,E.44,,Direct stigma against marriages based on personal choice.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,We believe in monogamy; we don’t want to marry 10 times,believe in monogamy,Quote,E.44,,This expresses preference for one stable marriage.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_UNSP,We want one single happy marriage,one happy marriage,Quote,E.44,,Broad life aspiration regarding marriage and family.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,Our parents decide; they ask relatives and spread the word around that they are looking for a match for their son/daughter,parents decide match,Quote,E.45,,Marriage partner selection is clearly controlled by parents and kin networks.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,Parents choose our life partners,choose life partners,Quote,E.45,,Direct statement of low agency in marriage choice.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,No sooner does a girl turn 15 than her parents start worrying about her marriage,girl turn 15,Quote,E.45,,Shows how girls’ marriage is parent-driven from an early age.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_N,We cannot defy our traditions but we would like to be consulted,would like consulted,Quote,E.46,,This is a nuanced statement: girls accept tradition but want a voice in marriage decisions.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_UNSP,We want decent teetotaler guys who will shower us with his love and care,decent teetotaler guys,Quote,E.46,,This is a marital aspiration regarding the kind of husband desired.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,Both the prospective partners must agree to the alliance,both agree alliance,Quote,E.46,,Strongly supports mutual consent in marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,Girls should also have the right to accept/reject her marriage proposal,girls accept reject,Quote,E.46,,Direct support for girls’ equal right to decide on marriage.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_N,We should be consulted about our marriage,consulted about marriage,Quote,E.46,,"This asks for a voice but does not reject family involvement entirely, so nuanced.",ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DIV,NRM_DIV_C,At 18,at 18,Quote,E.47,,This states the common age of first child and reflects early motherhood as a norm.,ENU_3,0.75
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,No. sometimes at that tender age complications arise and then they have to undergo an operation; it is very risky,tender age risky,Quote,E.48,,This clearly rejects very early motherhood as undesirable.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,She should be mature enough to be able to birth and nurture a new life,mature enough,Quote,E.48,,Supports later motherhood based on maturity and capability.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,22 is the right age,22 right age,Quote,E.49,,This is a clear preferred age statement for first child.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,25 is the right age,25 right age,Quote,E.49,,Another clear preferred later age.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_EQ,NRM_EQ_YS,24 should be okay I guess,24 okay,Quote,E.49,,"Same theme of preferring later childbirth, but phrased less firmly.",ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,"No, no women don’t have any say in such matters",no say such matters,Quote,E.50,,Very direct confirmation that women lack reproductive decision-making power.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_C,There is no planning for the first child; it just happens,no planning first child,Quote,E.50,,This suggests women do not control or plan timing of the first child.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,NRM_DEC,NRM_DEC_N,Though she cannot decide when she wants her first child but she has a say in how many she wants,say in how many,Quote,E.50,,This nuances reproductive agency: women lack timing control but have some say in total children.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_UNSP,We want that all of us should study,all should study,Quote,E.51,,Broad aspiration for universal education in the village.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_COL,No one from our village goes to college; we all want to complete our college education,complete college education,Quote,E.51,,Clear aspiration for higher education.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,GAP,GAP_WID,How can anyone go to college when there is no college here?,no college here,Quote,E.51,,Direct structural barrier preventing attainment of the college aspiration.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_UNSP,Girls should not lose hope,not lose hope,Quote,E.51,,This is an aspirational encouragement statement.,ENU_3,0.85
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_COL,We want good transport facilities and better infrastructure; we want a college and some training centers here,transport college training,Quote,E.51,,This is a strong aspiration for infrastructure that would support education and skill-building.,ENU_3,0.95
IN,IN4,GENNOVATE_IN4.xlsx,FG_E_Aspirations of Youth,IN4E_F,female,ASP,ASP_UNSP,We want jobs here not just for us but for everybody including our parents,jobs here for everybody,Quote,E.51,,Broad aspiration for local employment and better livelihood conditions.,ENU_3,0.95
