country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_N,“It is easy for a female household head to sell vegetable and small amount of grain.”,female head can sell,Quote,E.40,,Nuances norm by showing widowed/female heads can sell certain products.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“For women with a husband it is him who is going to market with big amount of grains… and big animals.”,husband goes to market,Quote,E.40,,Husbands control larger-scale commercial sales.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_C,“it is not always safe… there is also abduction and rape.”,not safe,Quote,E.40,,Violence risk is a clear practical mobility constraint.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“If married it is her husband if not her parents and elder brother who decide on her movement.”,others decide movement,Quote,E.41,,Female mobility is governed by male authority across the life course.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_N,“if women are in a group they can go where ever they want.”,group freedom,Quote,E.41,,Nuances mobility restriction by showing some freedom in groups.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_MOB,NRM_MOB_C,“Woman walking alone sometimes may get attacked by men and raped.”,attacked if alone,Quote,E.41,,Clear safety-based restriction on women’s independent mobility.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_UNSP,“there are girls who finished school and go to other places to seek job.”,seek job elsewhere,Quote,E.42,,Young women migrate for employment after schooling.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_UNSP,“some family… send the girl child either to work for others or to relatives in the town for education purpose.”,sent to town,Quote,E.42,,Girls are sent out for both work and education opportunities.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“girls who returned from XX with nothing… some are mentally ill… people feel sorry… some gossip.”,returnee gossip,Quote,E.43,,Failed or troubled migration attracts pity and gossip.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_BUSS,“women who return with some money… open small shops in the near town.”,open small shops,Quote,E.43,,Return migration can support women’s business formation.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,"“women who go to the nearest town for work as teachers, in hotels or shops.”",teachers hotels shops,Quote,E.43,,Lists concrete occupational destinations for women migrants.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“girls start to marry 15-17 and for boys it is 24.”,girls marry earlier,Quote,E.44,,Strong gender age gap in marriage timing.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“easy for the men to get young girls in school and trick them then eloping… become co-wife.”,trick school girls,Quote,E.44,,School-going girls are vulnerable to manipulation into marriage/co-wife status.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“my father told me I am very young to be a second wife I said no and got married.”,second wife pressure,Quote,E.44,,"Marriage negotiations involve co-wife status and parental resistance, but outcomes remain risky.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,"“marriage is arranged between the boy and the girl, on their own will.”",arranged by couple,Quote,E.45,,Nuances marriage norms by noting some self-choice marriages.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“there is marriage among families without the knowledge of the girl.”,without girl’s knowledge,Quote,E.45,,Confirms persistence of arrangements excluding girls’ consent.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“Men always know whom they marry and they are the one who chose.”,men choose,Quote,E.45,,Men’s marriage agency is greater and more secure than women’s.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“I prefer if it is in agreement between the boy and the girl based on love.”,marriage by agreement,Quote,E.46,,Expresses support for equal and consensual marriage decisions.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“women who gave birth when they are 13-14 (either married off by the family or raped).”,birth at 13-14,Quote,E.47,,Early first birth results from coercive marriage or sexual violence.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,“mostly in our area we give birth when we reach at the age of 17-18.”,birth at 17-18,Quote,E.47,,Indicates socially expected early first childbirth.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“this age is not a good age to have baby… the mother is not yet settled and her body is not still matured.”,too early for baby,Quote,E.48,,Respondent explicitly rejects early motherhood as harmful.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,GAP,GAP_WID,“If a girl marry at young age she forced to stop her education.”,marriage stops education,Quote,E.48,,Early marriage directly blocks attainment of educational aspiration.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DIV,NRM_DIV_C,"“carried heavy responsibility of the house, and kids are coming unplanned.”",heavy responsibility,Quote,E.48,,Early marriage shifts girls quickly into domestic and reproductive roles.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_EQ,NRM_EQ_YS,“When she is mature at least reached 20-23 years of age.”,best age 20-23,Quote,E.49,,"Supports later, more mature timing for first birth.",ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“once you get married all expect you to have kids.”,expected to have kids,Quote,E.49,,Social expectation removes women’s reproductive timing choice.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“if not the husband start looking for other option or get married again.”,husband looks elsewhere,Quote,E.49,,Women are pressured into early childbirth to retain husbands.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“women… just get pregnant whenever the husband want.”,husband wants,Quote,E.50,,Husband preference dominates fertility timing for many women.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“if they stops there is violence or he gets married to another one.”,violence or another wife,Quote,E.50,,Sanctions for women’s reproductive control include violence and polygyny.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_C,“Women are taking birth control but most of them hide from their husband.”,hide birth control,Quote,E.50,,Concealed contraception signals lack of open reproductive agency.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_STIG,NRM_STIG_C,“Some men even threaten the women if she doesn’t give him more children he will leave her.”,threaten to leave,Quote,E.50,,Threat of abandonment enforces women’s fertility compliance.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,NRM_DEC,NRM_DEC_N,“Both the women and the husband are not deciding… it is God’s will.”,God’s will,Quote,E.50,,Nuances agency discussion by invoking divine will rather than individual choice.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_COL,“I wish girls are stop marrying at early age and pursue their education.”,pursue education,Quote,E.51,,Desired change centers girls’ continued education instead of early marriage.,ENU_3,0.95
ET,GENNOVATE_ET2,ET2E_F,FG_E Aspirations,ET2E_F,female,ASP,ASP_UNSP,“Having further education in our area; and work opportunity for all.”,education and work,Quote,E.51,,Broad aspiration for education access and employment opportunity.,ENU_3,0.95
