indicator_id,classification_id,context_id,provenance,text_fragment,classification_id,classification_id_rev
NRM_STIG,NRM_STIG_C,E_M_E.26,IN9E_M,How can he allow her to sell; she will be the only woman in a place full of men and everyone will make fun of her,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.27,ET1E_M,if she doesnt accept what he is saying he will beat her.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.27,NP1E_M,he might dominate her because of his nature,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.36,ET1E_M,she would not spend the money without telling him because it causes conflict among them and may lead to physical violence.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.36,ET2E_M,acting without approval may cause fight,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.36,IN4E_M,Such are the norms and traditions of our society,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.36,IN7E_M,He will fight with her and make her life very difficult,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.36,IN7E_M,she may just let him buy the motorbike,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.37,ET1E_M,they could fight that she keeps raising the issue and would separate,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.37,ET2E_M,he may bring neighbors or marry another wife,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.38,ET1E_M,women dont usually travel alone scared of rape,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.38,ET1E_M,"its not positively perceived by the community if a woman travels alone (labeled as mentally unstable),",NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.39,ET1E_M,she would not be positively seen by the community,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.39,IN3E_M,It will tarnish the image of her husband and family in the village,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.39,IN3E_M,People will start questioning the family,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.49,ET1E_M,woman has to give birth at the early of her twentys because those children from older women (above 22) will be mentally unstable.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.6,ET2E_F,they said she is a shame for them and not accept her.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.6,ET2E_F,you will be like her if I send you to school.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.6,ET2E_F,Boys tricked the girls but it is always the girl to be blamed.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.9,ET2E_F,tricked by elder men becoming second or third wife.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.23,ET2E_F,Men are not selling small amount of vegetable in the market it is a shame.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.25,ET2E_F,if she refused him and join the group for sure he will throw her out and marry another one.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.25,IN4E_F,"No, he will not like the idea of her associating with any organization",NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.25,IN7E_F,He will not let her join any such group,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.25,IN7E_F,He will fear that she may become corrupt,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.31,ET2E_F,if a woman is talking in a meeting she is considered talkative and if it is a man he is considered wise.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.36,ET2E_F,at the end this all will be the source of violence and even killing.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.36,IN7E_F,She may be scared that he would dump her,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.44,ET2E_F,easy for the men to get young girls in school and trick them then eloping become co-wife.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.44,IN4E_F,Love marriages are taboo,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.49,ET2E_F,if not the husband start looking for other option or get married again.,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.25,ET2E_M,break your leg if you join them,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,ET2E_M,menial jobs have negative effect on return,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,ET2E_M,many return empty-handed and not accepted,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,ET2E_M,"if not changed positively, people uncomfortable",NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,IN3E_M,People will say that he wasnt able to find work etc and that he will never succeed in life,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,IN3E_M,People will call him good for nothing,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,IN7E_M,Some people may remark that he is a worthless fellow and may mock him,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,IN7E_M,Some will make fun of him if he comes back empty handed,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.43,UZ3E_M,These types of girls are not respected in our village,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.50,ET2E_M,if he disagrees he may marry another,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.50,IN7E_M,They feel shy in giving their opinion on such matters,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.32,ET4E_F,"there is stealing and selling among them, he may steal small amount from the production for having some beer in the bar and she steals for additional consumption. The wife is usually accused of being a thief to feed her husband but she uses the money to feed her family",NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.51,IN1E_F,Parents impose restrictions because unki much neechi nahi honi chahiye i.e. their reputation/prestige should not be hurt,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.2,IN3E_M,There are some who earn money but give it to their guardian. The decision is always taken by the guardians,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.45,IN3E_M,There are 2-3 couples who have eloped and married and never returned here,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_M_E.45,IN3E_M,"[if they elope] their families dont accept them, fearing the lash back of the community.",NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.14,IN7E_F,People will laugh at them,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.47,PK7E_F,When there is no child people starts taunting her,NRM_STIG_C,
NRM_STIG,NRM_STIG_C,E_F_E.48,PK7E_F,If she doesnt have a child in early years then she is not valued,NRM_STIG_C,
NRM_STIG,NRM_STIG_N,E_F_E.28,BD3E_F,"Although [female spouse]?s social respect had decreased in the village because of going in the market to sell vegetables, it really did not matter since [male spouse], her husband had accepted it. If the husband does not mind and is okay with it, it really does not matter what other?s think.",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,ET4E_F,some people say that she is deviant others admire her as a hard working women,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,IN9E_F,People may understand that Mary may be working to support her family,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,IN9E_F,People will tell Mary to reason with her husband,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,NP1E_F,people those who understand would appreciate her but people who do not understand would oppose her,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,PK7E_F,Its husband decision to allow her. If he allows then no one will challenge.,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.28,PK7E_F,If her guardian will allow or take her with him then no one will object.,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,BD3E_F,"[if his wife sells vegetables in the market] A few would also say, ?It?s their matter, why are we bothering??",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,ET4E_F,"I believe his case has gone so far, yes, men are working in the kitchen. But he seems he is overdoing it",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,IN1E_F,Educated people may be more accepting,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,IN1E_F,People with rotten minds will think bad; there is nothing we can do about such people,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,IN3E_F,People will not mind if both were working but since he is not doing anything therefore it will be difficult for people to accept him,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,IN9E_F,His best friends will try to reason with him to go and earn a living and take care of family a task that is being done by his wife now,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,NP1E_F,friends who do not understand him would say you should let your wife do the household work rather than going out,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,PK7E_F,People will taunt [male spouse] . They will stop him that you are giving liberty to your wife and you cant control her.,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.29,UZ3E_F,soon they will invite him to Chayhona (teahouse),NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.43,BD3E_F,"But when the village residents understand that the girl had gone [migrated for work] for any mandatory purpose, they do not say anything else.",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.43,ET1E_F,if they were supported by the family when they go there is no problem.,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.43,ET1E_F,"If they bring some money with them they can start small trading, or vegetable garden and the like based on agreement with their family and they will work",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.43,ET1E_F,"Otherwise, there is no other opportunity.",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.43,ET1E_F,There is no pressure if they have some money but if not people will never respect them.,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.34,ET1E_F,"He first may pretend not to listen but later he will decide to give her because, it is at the end of the day money we are talking about.",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.39,ET1E_M,"no one will touch her, because they are afraid of the consequence if they face her husband",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.39,ET1E_M,she is free from any danger in respect of her husband,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.43,ET1E_M,"If they manage to improve their life when they come back, they will be referenced as models by parents. If not, they often turn out ot be thieves and addicts.",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.43,IN4E_M,What can people say? No one will return unless they have failed to find a job for whatever reason,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.29,ET4E_M,"[starts with a proverb about it.]  Wend wede majet set wede chilot [which roughly mean man to the kitchen women to the court; to show that this was once impossible] however, these days this is something that is not surprising because women are also working outside while men are in the house. Previously, even if he comes home before she gets back home from wherever she goes, that was a big offense. Currently, many men do not mind they go and even prepare food",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.29,IN4E_M,Community elders will try to reason with him since it is a mans responsibility to earn for his family,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.29,IN4E_M,People will not have any problem if both husband and wife are working; but in this case there is a role reversal which goes against the norms of the society,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.29,IN9E_M,People may not bother with him; they will scoff at him and then leave him alone,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN1E_M,These days people allow women to work outside in service,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN4E_M,It will depend upon the mentality of the community people,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN4E_M,some may not like her bold step,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN7E_M,"Her friends may mock her that unlike their husbands who work, Marys husband chooses to sit at home and enjoy",NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN7E_M,this is a bizarre case since roles have been reversed,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.28,IN9E_M,Some women may understand her situation and will sympathize with her,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_F_E.40,IN4E_F,She may not be able to deal with so many new people in the market,NRM_STIG_N,
NRM_STIG,NRM_STIG_N,E_M_E.25,NP1E_M,if husband is educated then he allows his wife,NRM_STIG_N,
NRM_STIG,NRM_STIG_O,E_F_E.43,BD6E_F,"If a woman comes back from her work in a city, her family and friends receive her warmly as everyone knows that she went there for her family; to redeem her family from poverty",NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.43,NP1E_F,people will not say anything and would take it easily,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.43,NP2E_F,people would appreciate for being independent and become easier for other young women to go out,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.43,PK7E_F,People will say she has some skills thats why she went out to do something. If she will get job then they will praise her,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.43,PK7E_F,There are many opportunities,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.30,ET1E_M,"if they agreed at the beginning, he will be happy with her accomplishment",NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.30,ET1E_M,he doesnt complain if she is successful even she didnt consult him at the initial stage.,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.30,IN9E_M,Many people may then appreciate her,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.28,ET4E_F,"A woman who works hard are actually respected she previously they may say she is a prostitute but now, it is not that much a problem because there are women who work outside and men are also working in the kitchen",NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.28,IN3E_F,She will have a good reputation irrespective of such a situation,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.28,NP2E_F,people might appreciate [female spouse] for being hard working,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.28,UZ3E_F,"people will respect her, its usual thing for our community",NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.29,ET4E_F,"Yes previously they would say these things. However, these days, men are cooking and cleaning, they are carrying their children, people do not lose respect for he is working in the kitchen.",NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.29,NP2E_F,some people might appreciate [male spouse] for supporting [female spouse] in her work,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.28,ET4E_M,people like those of our village would say she is hard worker and strong person,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.28,UZ3E_M,Normal reputation,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.30,IN3E_F,He will be happy and cooperate with her and encourage her,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.30,IN3E_F,He has given her permission to work and he will be glad that he took the right decision,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.30,NP2E_F,Hari would be happy,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.30,PK7E_F,He will say you are very good and we are getting benefits due to your work.,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_F_E.30,PK7E_F,He will be very happy. He will feel lucky.,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.29,IN4E_M,Marks reputation will not be affected,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.29,IN9E_M,His friends will just leave him alone,NRM_STIG_O,
NRM_STIG,NRM_STIG_O,E_M_E.29,UZ3E_M,We think he has a normal reputation as well,NRM_STIG_O,
